Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB60 5mm,25.43,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2895,0.051,19.61,0.3177,0.5495,0.1414,78.93,-5.99,5.03,44.44,-4.39,-0.34,0.0441,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB70 5mm,25.43,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2869,0.0505,19.79,0.2833,0.5033,0.1532,76.16,-7.63,6.6,46.12,-4.33,-3.49,0.016,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.75mm / LUMI 5mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2924,0.0515,19.42,0.3304,0.6282,0.1396,83.29,-5.22,4.5,44.25,-3.2,-2.82,0.0849,Yes,Yes,0.337649,0.303701
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C180 5mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,5mm Clear,2193,LoE 180 S5,Ar90,0.3131,0.0551,18.14,0.3665,0.6185,0.1453,82.74,-4.21,4.57,45.03,-1.59,-4.2,0.0699,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C270 5mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,5mm Clear,2028,LoE² 270 S5,Ar90,0.308,0.0542,18.44,0.3443,0.543,0.137,78.54,-5.25,4.87,43.78,-5.53,0.22,0.039,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C272 5mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.3091,0.0544,18.37,0.3541,0.5612,0.1275,79.57,-4.26,4.65,42.35,-2.21,-0.91,0.0484,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C366 5mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.3054,0.0538,18.59,0.3226,0.5051,0.1301,76.29,-7.18,5.22,42.73,-0.82,-1.88,0.0139,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB60 5mm,25.43,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.3077,0.0542,18.45,0.3528,0.5679,0.1291,79.96,-5.0,4.81,42.56,-2.45,-0.31,0.0532,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB70 5mm,25.43,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.3048,0.0537,18.63,0.3085,0.5198,0.1416,77.14,-6.72,6.42,44.47,-2.17,-4.1,0.0201,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.75mm / LUMI 5mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.311,0.0548,18.26,0.3742,0.6494,0.1271,84.37,-4.15,4.27,42.34,-1.06,-3.18,0.1013,Yes,Yes,0.381349,0.324506
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C180 5mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,5mm Clear,2193,LoE 180 S5,Ar90,0.2749,0.0484,20.66,0.1464,0.335,0.1431,64.88,-9.85,-3.62,44.92,-6.31,-13.6,0.0091,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C270 5mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,5mm Clear,2028,LoE² 270 S5,Ar90,0.271,0.0477,20.95,0.1463,0.2943,0.1407,61.45,-10.32,-2.98,44.54,-7.5,-12.21,0.0048,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C272 5mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2719,0.0479,20.88,0.1487,0.3036,0.1376,62.24,-9.59,-3.19,44.08,-6.46,-12.45,0.0059,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C366 5mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.269,0.0474,21.11,0.1441,0.2741,0.1383,59.64,-11.29,-2.82,44.17,-6.11,-12.71,0.0018,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB60 5mm,25.43,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2708,0.0477,20.97,0.1487,0.3074,0.1381,62.58,-10.22,-3.11,44.13,-6.49,-12.31,0.0067,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB70 5mm,25.43,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2686,0.0473,21.14,0.14,0.2821,0.1419,60.33,-11.1,-1.76,44.73,-6.65,-13.28,0.0026,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.75mm / LUMI 5mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2733,0.0481,20.77,0.1506,0.3512,0.1375,66.18,-9.92,-3.94,44.09,-6.05,-13.14,0.0133,Yes,Yes,0.161443,0.282393
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C180 5mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,5mm Clear,2193,LoE 180 S5,Ar90,0.2505,0.0441,22.67,0.2381,0.5565,0.1418,79.36,-7.26,5.08,44.54,-2.23,-4.6,0.0212,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C270 5mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2473,0.0436,22.96,0.2391,0.4888,0.135,75.31,-8.03,5.37,43.51,-5.17,-1.43,0.0113,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C272 5mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.248,0.0437,22.89,0.2428,0.5051,0.1272,76.29,-7.18,5.22,42.32,-2.38,-2.32,0.0139,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C366 5mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.2457,0.0433,23.11,0.2352,0.4552,0.1291,73.17,-9.6,5.54,42.6,-1.5,-2.94,0.0041,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB60 5mm,25.43,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2472,0.0435,22.97,0.2429,0.5112,0.1285,76.68,-7.89,5.35,42.49,-2.51,-1.88,0.0158,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB70 5mm,25.43,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2453,0.0432,23.15,0.2277,0.4684,0.1386,73.99,-9.18,6.76,44.04,-3.06,-4.29,0.006,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.75mm / LUMI 5mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2492,0.0439,22.78,0.2452,0.5843,0.1269,80.93,-7.3,4.85,42.32,-1.43,-4.04,0.0311,Yes,Yes,0.251920,0.255422
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C180 5mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,5mm Clear,2193,LoE 180 S5,Ar90,0.2446,0.0431,23.21,0.1858,0.4505,0.1154,72.93,-9.27,5.23,40.65,-3.99,-3.14,0.0061,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C270 5mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2416,0.0425,23.51,0.1868,0.3955,0.111,69.14,-9.88,5.45,39.9,-6.0,-0.89,0.0034,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C272 5mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2422,0.0427,23.44,0.1896,0.4083,0.1058,70.03,-9.07,5.34,38.99,-3.88,-1.51,0.0043,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.05mm / C366 5mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.24,0.0423,23.66,0.1845,0.3682,0.107,67.14,-11.18,5.5,39.19,-3.25,-1.92,0.0012,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB60 5mm,25.43,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2414,0.0425,23.52,0.1898,0.4134,0.1066,70.4,-9.74,5.45,39.11,-3.96,-1.2,0.0047,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.08mm / SB70 5mm,25.43,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2396,0.0422,23.7,0.179,0.3791,0.1133,67.91,-10.88,6.7,40.28,-4.62,-2.76,0.0018,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.75mm / LUMI 5mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2434,0.0429,23.33,0.1913,0.4724,0.1056,74.35,-9.3,5.01,38.99,-3.21,-2.76,0.0089,Yes,Yes,0.200071,0.248864
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C180 5mm,25.41,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,5mm Clear,2193,LoE 180 S5,Ar90,0.2931,0.0516,19.37,0.3506,0.6163,0.1472,82.64,-5.35,4.89,45.3,-2.41,-4.18,0.0833,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C270 5mm,25.41,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2887,0.0508,19.67,0.3356,0.5411,0.139,78.44,-6.33,5.17,44.08,-6.2,0.05,0.0441,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C272 5mm,25.41,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2897,0.051,19.6,0.3437,0.5592,0.1295,79.47,-5.35,4.95,42.66,-2.89,-1.07,0.0533,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C366 5mm,25.41,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.2864,0.0504,19.83,0.3177,0.5034,0.132,76.2,-8.2,5.49,43.02,-1.55,-1.99,0.0158,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB60 5mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2885,0.0508,19.68,0.343,0.5659,0.131,79.86,-6.1,5.12,42.86,-3.11,-0.49,0.0621,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB70 5mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2859,0.0504,19.86,0.3044,0.5181,0.1435,77.05,-7.76,6.71,44.74,-3.01,-4.03,0.0226,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.76mm / LUMI 5mm,25.41,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,414,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2913,0.0513,19.49,0.3584,0.647,0.129,84.27,-5.31,4.59,42.65,-1.76,-3.26,0.1234,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C180 5mm,25.41,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,5mm Clear,2193,LoE 180 S5,Ar90,0.2443,0.043,23.24,0.2367,0.5644,0.1671,79.76,-7.13,6.36,47.99,-4.31,-5.01,0.0307,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C270 5mm,25.41,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2413,0.0425,23.53,0.2387,0.4957,0.1602,75.69,-7.95,6.73,47.05,-7.1,-2.33,0.016,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C272 5mm,25.41,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.242,0.0426,23.47,0.2418,0.5119,0.1522,76.66,-7.04,6.55,45.97,-4.58,-3.22,0.0202,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C366 5mm,25.41,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.2397,0.0422,23.69,0.2362,0.4614,0.1542,73.53,-9.47,6.89,46.23,-3.77,-3.76,0.006,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB60 5mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2411,0.0425,23.55,0.242,0.5181,0.1535,77.05,-7.76,6.71,46.13,-4.7,-2.81,0.0226,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB70 5mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2394,0.0422,23.72,0.2296,0.4751,0.1638,74.37,-9.01,8.02,47.52,-5.14,-4.91,0.0093,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.76mm / LUMI 5mm,25.41,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,414,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2431,0.0428,23.36,0.2435,0.5921,0.1519,81.31,-7.15,6.22,45.97,-3.72,-4.69,0.0449,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C180 5mm,25.41,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,5mm Clear,2193,LoE 180 S5,Ar90,0.2942,0.0518,19.3,0.253,0.4723,0.2143,74.41,-7.81,2.45,53.58,-3.71,-7.67,0.0523,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C270 5mm,25.41,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2897,0.051,19.6,0.2457,0.4145,0.2097,70.55,-8.66,3.01,53.04,-5.31,-5.83,0.0268,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C272 5mm,25.41,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2907,0.0512,19.53,0.2509,0.4278,0.2039,71.45,-7.72,2.81,52.39,-3.74,-6.33,0.0327,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C366 5mm,25.41,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.2874,0.0506,19.76,0.2349,0.3854,0.2052,68.49,-10.15,3.21,52.53,-3.17,-6.7,0.0099,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB60 5mm,25.44,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.2895,0.051,19.61,0.2508,0.4331,0.2047,71.82,-8.43,2.95,52.47,-3.83,-6.1,0.0384,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.09mm / SB70 5mm,25.44,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2869,0.0505,19.79,0.226,0.397,0.2122,69.28,-9.81,4.22,53.33,-3.95,-7.49,0.0146,Yes,No,,
EnthermalPlus,SB67 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.76mm / LUMI 5mm,25.41,Clear  5mm,5475,Solarban® R67 S2,Clear Float Glass,414,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2924,0.0515,19.42,0.2588,0.4951,0.2036,75.85,-7.81,2.29,52.38,-3.25,-7.26,0.0779,Yes,No,,
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C180 5mm,25.4,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2193,LoE 180 S5,Ar90,0.3254,0.0573,17.45,0.5696,0.7197,0.1663,87.9,-3.64,4.17,48.0,-1.49,-5.96,0.1826,Yes,Yes,0.571665,0.340260
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C270 5mm,25.4,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2028,LoE² 270 S5,Ar90,0.3204,0.0564,17.72,0.4573,0.6316,0.1551,83.46,-4.85,4.56,46.45,-6.41,-0.5,0.0902,Yes,Yes,0.458984,0.334958
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C272 5mm,25.4,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.3215,0.0566,17.66,0.483,0.6529,0.1424,84.55,-3.77,4.33,44.68,-2.28,-1.88,0.1077,Yes,Yes,0.484744,0.336147
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C366 5mm,25.4,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.3178,0.056,17.87,0.4063,0.5873,0.1459,81.09,-6.95,4.91,45.16,-0.42,-3.08,0.0332,Yes,Yes,0.407824,0.332240
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.48mm / SB60 5mm,25.43,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.3201,0.0564,17.74,0.4749,0.6606,0.1444,84.96,-4.56,4.5,44.92,-2.61,-1.14,0.132,Yes,No,,
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.48mm / SB70 5mm,25.43,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.3172,0.0559,17.9,0.3838,0.6044,0.1615,81.98,-6.45,6.13,47.32,-1.97,-5.79,0.0483,Yes,No,,
EnthermalPlus,LUMI 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.15mm / LUMI 5mm,25.4,SGG ECLAZ II 5mm,20755,ECLAZ II S2,SGG PLANICLEAR 5mm,21012,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.3235,0.057,17.55,0.5702,0.7556,0.1417,89.61,-3.58,3.9,44.67,-0.89,-4.72,0.2791,Yes,Yes,0.572759,0.338236
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C180 5mm,25.4,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2193,LoE 180 S5,Ar90,0.2624,0.0462,21.64,0.4771,0.6826,0.2224,86.03,-3.74,5.16,54.57,-1.37,-8.04,0.1697,Yes,Yes,0.478857,0.269947
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C270 5mm,25.4,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2592,0.0457,21.91,0.4151,0.5987,0.2123,81.66,-4.98,5.67,53.44,-4.83,-4.53,0.0849,Yes,Yes,0.416116,0.266621
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C272 5mm,25.4,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2599,0.0458,21.84,0.4331,0.6184,0.2009,82.7,-3.88,5.45,52.17,-1.87,-5.63,0.1007,Yes,Yes,0.434162,0.267369
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.45mm / C366 5mm,25.4,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,5mm Clear,2156,LoE³ 366 S5,Ar90,0.2576,0.0454,22.05,0.376,0.5565,0.2041,79.31,-6.93,5.95,52.51,-0.6,-6.36,0.0309,Yes,Yes,0.376850,0.264907
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.48mm / SB60 5mm,25.43,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,Clear  5mm,5283,Solarban® 60 S5,Ar90,0.259,0.0456,21.92,0.4282,0.6258,0.2027,83.11,-4.65,5.63,52.35,-2.09,-5.12,0.1233,Yes,No,,
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.48mm / SB70 5mm,25.43,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Ar90,0.2572,0.0453,22.08,0.3566,0.5732,0.218,80.22,-6.45,7.06,54.07,-1.79,-8.01,0.0442,Yes,No,,
EnthermalPlus,ZEN 5mm / Vacuum 0.25mm / Clear 5mm / Argon 10.15mm / LUMI 5mm,25.4,SGG ECLAZ ONE II 5mm,20763,ECLAZ ONE II S2,SGG PLANICLEAR 5mm,21012,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Ar90,0.2612,0.046,21.74,0.4824,0.7156,0.2003,87.67,-3.69,5.01,52.16,-0.89,-7.47,0.2587,Yes,Yes,0.484309,0.268677
EnthermalPlus,SB60 Solarbronze 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C180 5mm,25.41,Solarbronze®  5mm,5273,Solarban® 60 S2,Clear Float Glass,414,,5mm Clear,2193,LoE 180 S5,Ar90,0.2931,0.0516,19.37,0.2435,0.4034,0.0878,69.42,-1.1,8.05,35.45,0.34,-0.44,0.0448,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C270 5mm,25.41,Solarbronze®  5mm,5273,Solarban® 60 S2,Clear Float Glass,414,,5mm Clear,2028,LoE² 270 S5,Ar90,0.2887,0.0508,19.67,0.2318,0.3542,0.0841,65.79,-2.11,8.1,34.7,-1.78,1.75,0.0244,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.06mm / C272 5mm,25.41,Solarbronze®  5mm,5273,Solarban® 60 S2,Clear Float Glass,414,,5 mm Clear,2013,LoE² 272 S5,Ar90,0.2897,0.051,19.6,0.2376,0.3663,0.0803,66.69,-1.26,7.95,33.91,-0.02,1.04,0.0299,Yes,No,,
