Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,ZEN 4mm / Argon 13.35mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.363,0.0639,15.64,0.4381,0.687,0.2302,86.26,-3.7,5.05,55.39,-1.82,-7.69,0.1713,Yes,Yes,0.442299,0.375741
EnthermalPlus,ZEN 4mm / Argon 13.35mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.282,0.0497,20.14,0.3168,0.6022,0.2063,81.86,-4.86,5.43,52.81,-2.41,-6.61,0.0851,Yes,Yes,0.323368,0.290733
EnthermalPlus,ZEN 4mm / Argon 13.35mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3003,0.0529,18.91,0.3473,0.6214,0.1955,82.86,-3.79,5.3,51.56,-1.21,-6.98,0.1013,Yes,Yes,0.353558,0.310185
EnthermalPlus,ZEN 4mm / Argon 13.35mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2397,0.0422,23.69,0.2496,0.5598,0.1985,79.51,-6.93,5.8,51.91,-1.27,-7.44,0.0312,Yes,Yes,0.256536,0.245321
EnthermalPlus,ZEN 4mm / Argon 13.25mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.41,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2813,0.0495,20.19,0.3378,0.6215,0.1968,82.88,-4.81,5.59,51.71,-1.42,-7.07,0.1204,Yes,No,,
EnthermalPlus,ZEN 4mm / Argon 13.25mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.41,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2339,0.0412,24.27,0.2459,0.5697,0.2167,80.02,-6.69,7.15,53.93,-2.84,-7.44,0.0421,Yes,No,,
EnthermalPlus,ZEN 4mm / Argon 13.15mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3109,0.0548,18.26,0.45,0.7225,0.2003,87.99,-3.33,5.0,52.19,-1.08,-7.53,0.27,Yes,Yes,0.453828,0.321558
EnthermalPlus,XTREME 4mm / Argon 13.35mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3629,0.0639,15.65,0.2122,0.5369,0.1443,78.36,-6.13,1.38,45.07,-3.04,-7.75,0.1044,Yes,Yes,0.224440,0.375595
EnthermalPlus,XTREME 4mm / Argon 13.35mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2819,0.0496,20.14,0.1878,0.4713,0.1294,74.34,-6.82,1.8,42.84,-3.66,-6.42,0.0531,Yes,Yes,0.197981,0.290644
EnthermalPlus,XTREME 4mm / Argon 13.35mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3002,0.0529,18.91,0.1958,0.486,0.1227,75.25,-5.88,1.6,41.77,-2.44,-6.54,0.0646,Yes,Yes,0.206515,0.310085
EnthermalPlus,XTREME 4mm / Argon 13.35mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2396,0.0422,23.7,0.1684,0.4387,0.1244,72.21,-8.43,2.24,42.05,-2.69,-6.99,0.0196,Yes,Yes,0.177321,0.245258
EnthermalPlus,XTREME 4mm / Argon 13.25mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.41,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2812,0.0495,20.19,0.1953,0.4862,0.1236,75.28,-6.84,1.89,41.91,-2.51,-6.65,0.0739,Yes,No,,
EnthermalPlus,XTREME 4mm / Argon 13.25mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.41,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2339,0.0412,24.28,0.1698,0.4465,0.1354,72.68,-8.23,3.6,43.75,-4.4,-7.33,0.0266,Yes,No,,
EnthermalPlus,XTREME 4mm / Argon 13.15mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3108,0.0547,18.27,0.2211,0.5646,0.1258,79.97,-5.76,1.14,42.34,-2.37,-7.18,0.1599,Yes,Yes,0.231501,0.321454
EnthermalPlus,C180 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4mm Clear,2192,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3723,0.0656,15.25,0.5357,0.6906,0.202,86.47,-3.58,4.22,52.26,-1.84,-7.04,0.1252,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4mm Clear,2192,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2879,0.0507,19.72,0.4035,0.6065,0.1919,82.12,-4.88,4.69,51.04,-5.7,-2.9,0.063,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4mm Clear,2192,LoE 180 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3069,0.0541,18.5,0.4313,0.6258,0.1801,83.13,-3.74,4.5,49.63,-2.45,-4.05,0.0765,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4mm Clear,2192,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2441,0.043,23.26,0.3502,0.5637,0.1835,79.76,-6.87,4.98,50.01,-1.04,-4.89,0.0231,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4mm Clear,2192,LoE 180 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.287,0.0506,19.78,0.4166,0.626,0.1822,83.15,-4.78,4.83,49.85,-2.9,-3.48,0.089,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4mm Clear,2192,LoE 180 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2381,0.0419,23.85,0.326,0.5732,0.1975,80.25,-6.61,6.29,51.69,-2.53,-6.78,0.0329,Yes,No,,
EnthermalPlus,C180 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4mm Clear,2192,LoE 180 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3178,0.056,17.87,0.5433,0.7271,0.1791,88.25,-3.21,4.11,49.56,-1.18,-6.26,0.1938,Yes,Yes,0.547829,0.330382
EnthermalPlus,C270 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4mm Clear,2027,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3655,0.0644,15.54,0.3171,0.6065,0.1596,82.12,-4.88,4.69,47.03,-3.52,-3.7,0.063,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4mm Clear,2027,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2835,0.0499,20.03,0.2966,0.533,0.1518,77.98,-5.89,4.96,45.92,-7.02,0.15,0.0344,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4mm Clear,2027,LoE² 270 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.3061,0.55,0.1426,78.94,-4.85,4.78,44.63,-4.08,-0.83,0.0422,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4mm Clear,2027,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2408,0.0424,23.58,0.2755,0.4957,0.1451,75.74,-7.7,5.24,44.97,-2.9,-1.63,0.0122,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4mm Clear,2027,LoE² 270 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2827,0.0498,20.09,0.3004,0.5501,0.1443,78.97,-5.83,5.08,44.84,-4.44,-0.31,0.0465,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4mm Clear,2027,LoE² 270 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.235,0.0414,24.17,0.2586,0.5039,0.1559,76.2,-7.5,6.64,46.49,-4.37,-3.4,0.0169,Yes,No,,
EnthermalPlus,C270 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4mm Clear,2027,LoE² 270 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3127,0.0551,18.16,0.3283,0.6388,0.1418,83.84,-4.49,4.48,44.57,-2.89,-2.89,0.0944,Yes,Yes,0.335914,0.323797
EnthermalPlus,C272 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4 mm Clear,2012,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.367,0.0646,15.47,0.3585,0.6258,0.1477,83.13,-3.74,4.5,45.36,-1.4,-4.24,0.0765,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4 mm Clear,2012,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2845,0.0501,19.96,0.3239,0.55,0.1393,78.94,-4.85,4.78,44.11,-5.39,0.24,0.0422,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4 mm Clear,2012,LoE² 272 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3031,0.0534,18.73,0.3367,0.5678,0.1296,79.94,-3.81,4.58,42.66,-2.06,-0.9,0.0528,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4 mm Clear,2012,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2416,0.0425,23.51,0.2953,0.5115,0.1323,76.68,-6.8,5.12,43.05,-0.67,-1.86,0.0151,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4 mm Clear,2012,LoE² 272 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2837,0.05,20.02,0.3294,0.5679,0.1313,79.95,-4.81,4.9,42.9,-2.51,-0.29,0.0566,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4 mm Clear,2012,LoE² 272 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2357,0.0415,24.1,0.276,0.5198,0.1438,77.14,-6.55,6.49,44.77,-2.23,-4.01,0.0214,Yes,No,,
EnthermalPlus,C272 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4 mm Clear,2012,LoE² 272 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3138,0.0553,18.09,0.3711,0.6596,0.1287,84.89,-3.37,4.28,42.6,-0.71,-3.28,0.1132,Yes,Yes,0.378316,0.325280
EnthermalPlus,C340 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4mm Clear,2165,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.364,0.0641,15.6,0.1469,0.3392,0.1451,65.22,-9.54,-3.75,45.2,-6.17,-13.73,0.0099,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4mm Clear,2165,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2825,0.0498,20.1,0.1439,0.2983,0.1427,61.8,-10.07,-3.12,44.82,-7.38,-12.31,0.0051,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4mm Clear,2165,LoE³ 340 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3009,0.053,18.87,0.1471,0.3074,0.1395,62.57,-9.3,-3.31,44.35,-6.33,-12.56,0.0064,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4mm Clear,2165,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2401,0.0423,23.65,0.1399,0.2779,0.1402,59.99,-11.06,-2.96,44.45,-5.98,-12.82,0.0019,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4mm Clear,2165,LoE³ 340 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2817,0.0496,20.16,0.1449,0.3077,0.1401,62.61,-10.11,-3.06,44.42,-6.41,-12.41,0.0071,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4mm Clear,2165,LoE³ 340 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2342,0.0413,24.24,0.1338,0.2824,0.1439,60.35,-11.01,-1.72,45.0,-6.57,-13.36,0.0028,Yes,No,,
EnthermalPlus,C340 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4mm Clear,2165,LoE³ 340 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3115,0.0549,18.23,0.1507,0.3569,0.1393,66.61,-9.4,-4.02,44.35,-5.86,-13.28,0.015,Yes,Yes,0.162816,0.322288
EnthermalPlus,C366 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4mm Clear,2155,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3621,0.0638,15.68,0.2368,0.5637,0.1444,79.76,-6.87,4.98,44.91,-2.09,-4.61,0.0231,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4mm Clear,2155,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2813,0.0495,20.19,0.2347,0.4957,0.1376,75.74,-7.7,5.24,43.89,-5.08,-1.39,0.0122,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4mm Clear,2155,LoE³ 366 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2995,0.0528,18.96,0.2392,0.5115,0.1296,76.68,-6.8,5.12,42.67,-2.27,-2.29,0.0151,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4mm Clear,2155,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2391,0.0421,23.74,0.2286,0.4615,0.1316,73.58,-9.29,5.42,42.97,-1.4,-2.9,0.0044,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4mm Clear,2155,LoE³ 366 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2805,0.0494,20.24,0.2361,0.5117,0.131,76.71,-7.74,5.4,42.87,-2.57,-1.83,0.0167,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4mm Clear,2155,LoE³ 366 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2334,0.0411,24.33,0.2176,0.469,0.141,74.02,-9.05,6.8,44.39,-3.11,-4.21,0.0064,Yes,No,,
EnthermalPlus,C366 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4mm Clear,2155,LoE³ 366 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3101,0.0546,18.31,0.2448,0.594,0.1289,81.45,-6.62,4.83,42.62,-1.16,-4.1,0.0349,Yes,Yes,0.253084,0.320390
EnthermalPlus,Q452 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.4,4mm Clear,2105,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3616,0.0637,15.7,0.1865,0.4563,0.1174,73.3,-8.92,5.14,40.98,-3.91,-3.11,0.0066,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.4,4mm Clear,2105,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.281,0.0495,20.21,0.1847,0.401,0.113,69.54,-9.59,5.34,40.23,-5.96,-0.82,0.0037,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.4,4mm Clear,2105,Quad LoE 452 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2992,0.0527,18.98,0.1882,0.4135,0.1076,70.39,-8.74,5.26,39.3,-3.81,-1.45,0.0046,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.45mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.4,4mm Clear,2105,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2389,0.0421,23.77,0.1807,0.3733,0.1089,67.52,-10.91,5.4,39.51,-3.19,-1.86,0.0013,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.41,4mm Clear,2105,Quad LoE 452 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2802,0.0493,20.26,0.1859,0.4138,0.1086,70.43,-9.61,5.51,39.45,-4.02,-1.13,0.0049,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.36mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.41,4mm Clear,2105,Quad LoE 452 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2331,0.0411,24.36,0.1728,0.3795,0.1152,67.94,-10.78,6.74,40.59,-4.66,-2.67,0.0018,Yes,No,,
EnthermalPlus,Q452 4mm / Argon 13.25mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.4,4mm Clear,2105,Quad LoE 452 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3097,0.0545,18.33,0.1919,0.4802,0.1072,74.84,-8.69,4.99,39.26,-3.03,-2.76,0.0098,Yes,Yes,0.203130,0.319931
EnthermalPlus,SB60 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3654,0.0644,15.54,0.3457,0.6337,0.1495,83.56,-4.46,4.71,45.63,-1.87,-4.38,0.0902,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2835,0.0499,20.03,0.3193,0.5569,0.141,79.36,-5.54,4.96,44.36,-5.86,0.06,0.0471,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.3305,0.5749,0.131,80.35,-4.51,4.78,42.88,-2.43,-1.11,0.0573,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2408,0.0424,23.58,0.294,0.518,0.1337,77.09,-7.47,5.28,43.27,-1.05,-2.04,0.0169,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.34mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2827,0.0498,20.09,0.3241,0.575,0.1327,80.37,-5.51,5.09,43.11,-2.88,-0.5,0.0652,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.34mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2349,0.0414,24.17,0.2751,0.5264,0.1455,77.54,-7.23,6.68,45.02,-2.74,-4.1,0.0237,Yes,No,,
EnthermalPlus,SB60 4mm / Argon 13.24mm / Clear 4mm / Vacuum 0.25mm / LUMI 4mm,25.39,Clear  4mm,5282,Solarban® 60 S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3126,0.0551,18.16,0.3578,0.6679,0.1301,85.32,-4.1,4.49,42.81,-1.07,-3.49,0.1376,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C180 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3654,0.0644,15.54,0.2324,0.3925,0.0842,68.83,-2.55,2.63,34.86,-0.08,-3.87,0.0517,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C270 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2835,0.0499,20.03,0.2121,0.345,0.0809,65.26,-3.52,2.9,34.14,-2.35,-1.1,0.0279,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C272 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.2202,0.3563,0.0771,66.12,-2.64,2.7,33.33,-0.53,-1.76,0.0343,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.44mm / Clear 4mm / Vacuum 0.25mm / C366 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2408,0.0424,23.58,0.193,0.321,0.0782,63.33,-5.24,3.27,33.57,0.26,-2.33,0.0099,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.34mm / Clear 4mm / Vacuum 0.25mm / SB60 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2827,0.0498,20.09,0.2155,0.3564,0.0778,66.13,-3.48,2.98,33.47,-0.8,-1.4,0.038,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Argon 13.34mm / Clear 4mm / Vacuum 0.25mm / SB70 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2349,0.0414,24.17,0.1802,0.3261,0.0828,63.7,-5.04,4.45,34.54,-0.44,-3.71,0.014,Yes,No,,
